x,y,z,timestamp,00:0B:86:96:59:A0,00:0B:86:96:59:A1,00:0B:86:96:59:A2,00:0B:86:96:60:80,00:0B:86:96:60:81,00:0B:86:96:60:82,00:0B:86:96:61:C0,00:0B:86:96:61:C1,00:0B:86:96:61:C2,00:0B:86:96:62:60,00:0B:86:96:62:61,00:0B:86:96:62:62,00:0B:86:96:62:68,00:0B:86:96:62:69,00:0B:86:96:62:6A,00:0B:86:96:63:A0,00:0B:86:96:69:00,00:0B:86:96:69:01,00:0B:86:96:69:02,00:0B:86:96:6F:02,00:0B:86:96:70:C2,00:0B:86:96:75:40,00:0B:86:96:9C:60,00:0B:86:96:9C:61,00:0B:86:96:9C:62,00:0B:86:96:9E:00,00:0B:86:96:A0:41,00:0B:86:96:A0:42,00:11:32:9D:2B:30,00:11:32:9D:30:3A,00:11:32:AD:8C:82,00:11:32:AD:8E:B7,00:11:32:B6:79:9E,00:11:32:B6:7A:25,00:11:32:B6:7A:26,00:11:32:B6:7A:7F,00:11:32:B6:7C:1E,00:11:32:B6:80:33,00:11:32:B6:85:47,00:11:32:B6:85:C9,00:11:32:B6:86:00,00:11:32:B6:87:7C,00:11:32:E3:3A:5B,00:11:32:E3:3A:5C,00:1A:1E:F3:67:A0,00:1D:AA:0F:AC:F8,04:8D:38:04:4E:86,04:8D:38:04:4E:89,04:D4:C4:40:ED:48,04:D4:C4:B5:E5:28,04:D9:F5:12:66:50,04:D9:F5:D9:F4:A0,0A:28:19:84:B7:DF,0C:80:63:03:D2:D6,0C:9D:92:02:8B:20,0C:9D:92:02:8B:40,0C:9D:92:02:8B:4C,0C:9D:92:54:AB:50,10:62:EB:D5:AC:C1,10:62:EB:D5:AC:C3,10:6F:3F:39:48:FE,16:11:32:9D:2B:30,16:11:32:9D:2B:31,16:11:32:9D:30:3A,16:11:32:9D:30:3B,16:11:32:AD:8C:83,16:11:32:B6:7A:7F,16:11:32:B6:7B:24,16:11:32:B6:80:33,16:11:32:B6:85:47,16:11:32:B6:86:00,16:11:32:B6:86:01,16:11:32:B6:87:7C,1C:87:2C:CE:8F:B0,24:4B:FE:E4:03:50,28:ED:E0:C8:39:99,2C:FD:A1:0B:86:30,38:D5:47:1E:82:D4,40:3F:8C:E3:E4:F5,40:9B:CD:A0:2D:18,40:B0:76:34:03:48,40:B0:76:34:03:4C,44:A5:6E:41:9B:BA,44:A5:6E:41:9B:BC,4A:E2:44:27:58:F2,4C:E6:76:22:AE:0C,54:13:79:71:75:B0,60:E3:27:EB:D7:6C,62:70:71:4D:42:59,64:70:02:61:A9:EC,6C:F3:7F:31:F6:E1,6C:F3:7F:31:F6:E2,6C:F3:7F:31:FA:20,6C:F3:7F:31:FA:21,6C:F3:7F:31:FA:22,6C:F3:7F:3A:B7:B0,6C:F3:7F:3A:B7:B1,6C:F3:7F:3A:B7:B2,6C:F3:7F:3A:C1:52,6C:F3:7F:3A:C2:90,6C:F3:7F:3A:C2:91,6C:F3:7F:3A:C2:92,74:DA:38:10:10:60,74:DA:38:D4:E9:80,74:DA:DA:E2:2A:1A,78:D2:94:C5:33:64,84:D8:1B:35:ED:BA,86:2A:FD:78:C5:90,8C:3B:AD:22:02:66,8C:3B:AD:22:02:68,90:9A:4A:09:41:62,90:9A:4A:09:41:63,A2:9A:4A:09:41:64,A2:C9:E3:4B:6C:90,AA:9A:4A:09:41:65,AA:C9:E3:4B:6C:91,B0:6E:BF:3E:C6:B8,B8:27:EB:A2:E0:72,B8:A3:86:57:17:67,C0:C9:E3:4B:6C:9E,C0:C9:E3:4B:6C:9F,D4:5D:64:E0:9F:88,D4:5D:64:E0:9F:8C,D4:5D:64:E1:66:94,D4:EE:07:14:54:72,DA:3B:BF:FC:22:5E,DA:96:F2:A6:23:93,DC:74:A8:FF:5C:8A,DC:FB:02:61:9E:31,DC:FB:02:61:9E:36,F4:28:53:7D:81:EE,F6:28:53:78:81:EE
10.86,5.79,1.005,1621506789.0719988,,,,-65.0,-74.0,-65.0,,,-73.0,,-75.0,-73.0,-82.0,-82.0,-82.0,-72.0,,,-76.0,-81.0,-44.0,,,,,,,,-32.0,-44.0,-35.0,-60.0,,,,,,,,,-61.0,,,,-79.0,,-65.0,-77.0,,,,,,,-34.0,,-77.0,,,,,,-43.0,-52.0,,-39.0,,,,,,-79.0,,,,,,-87.0,,,-60.0,-66.0,-69.0,,,,,,,,,,-77.0,,,,,,,,,,,,-88.0,-86.0,,-62.0,-64.0,,-77.0,-67.0,-77.0,-71.0,,,,,-66.0,-71.0,,-81.0,-81.0,-87.0,-78.0,,,,-59.0,-78.0,,
10.86,5.79,1.005,1621506793.2643738,,,,-69.0,-69.0,-66.0,,-74.0,-73.0,,-75.0,-73.0,-82.0,-84.0,-82.0,-72.0,,,-76.0,-76.0,-42.0,,,,,,,,-32.0,-43.0,-39.0,-48.0,,,,,,,,,-61.0,,,,-79.0,,-64.0,-77.0,,,,,,,-32.0,,-75.0,,,,,-34.0,-43.0,-43.0,,-39.0,,,,,,-80.0,,,,,,-87.0,,,-63.0,-65.0,-69.0,-78.0,-72.0,,,,,,,,-77.0,,-79.0,,,,,,,,,,-89.0,-86.0,,-62.0,-64.0,,-77.0,-66.0,-79.0,-71.0,,,,,-53.0,-71.0,-65.0,-81.0,-81.0,-86.0,-78.0,,,,-61.0,-78.0,,
10.86,5.79,1.005,1621506797.5083215,,-80.0,-80.0,-67.0,-67.0,-71.0,,-74.0,-74.0,,-75.0,-77.0,-82.0,-84.0,-84.0,-72.0,,,-76.0,-76.0,-41.0,,,,,,,,-32.0,-49.0,-39.0,-48.0,,,,-70.0,,,,,-60.0,,,,-79.0,,-66.0,-76.0,,,,,-83.0,,-30.0,,-75.0,,,,,-34.0,-43.0,-43.0,,-39.0,,,,,-70.0,-80.0,,,,,,-87.0,,,-50.0,-66.0,-69.0,-80.0,-72.0,,,,,,,,-81.0,-78.0,-78.0,,,,,,,,,,-89.0,-86.0,,-63.0,-64.0,-76.0,-77.0,-69.0,-78.0,-71.0,-68.0,,,,-68.0,-71.0,-66.0,-81.0,-81.0,-86.0,-78.0,,,,-61.0,-78.0,,
2.32,5.79,1.005,1621505905.9629352,,,,,,,,,,-71.0,-71.0,-71.0,,,,-64.0,,,,,-60.0,,,,,,,,-38.0,-32.0,-42.0,-47.0,,,,,,,,,-65.0,,,,-80.0,,-61.0,-76.0,,,,,,,-43.0,,-68.0,,,,,-39.0,,,,-41.0,,,,,,,,,-77.0,,,,,,,-62.0,,-71.0,-52.0,,,,,,,,,,,,,,,,,,,,,,-80.0,-58.0,,,,-67.0,,-78.0,,,,,-69.0,-77.0,,,,,,,,,-53.0,-67.0,,
2.32,5.79,1.005,1621505910.2126744,,,,,,,,,,-71.0,-71.0,-71.0,-89.0,-87.0,-88.0,-64.0,,,,,-46.0,,,,,,,,-40.0,-32.0,-41.0,-49.0,,-77.0,-84.0,-61.0,,,,,-62.0,,,,-80.0,,-61.0,-76.0,,-80.0,,,,,-39.0,-69.0,-68.0,,,,,-39.0,-48.0,-32.0,-38.0,-40.0,,,,,-61.0,,,-76.0,-77.0,,,,,,-59.0,-62.0,,-72.0,-63.0,,,,,,,,,,,-77.0,-79.0,-75.0,,,,,,,-86.0,-83.0,-82.0,-58.0,,-74.0,,-67.0,,-77.0,,,,,-62.0,-78.0,,-63.0,-77.0,,,,,,-45.0,-67.0,,
2.32,5.79,1.005,1621505918.3890278,,,,,,,,,-77.0,-71.0,-69.0,-69.0,-85.0,-85.0,-85.0,-56.0,,,,,-49.0,,,,,,,,-39.0,-32.0,-41.0,-48.0,,-77.0,-85.0,-54.0,,,,,-62.0,-70.0,,,-78.0,,-63.0,-75.0,,-76.0,,,,,-40.0,-69.0,-68.0,,,,,-39.0,-48.0,-33.0,-38.0,-40.0,-62.0,,,,-65.0,-73.0,,-76.0,-77.0,,,,,,-65.0,-63.0,-61.0,-71.0,-57.0,,,,,,,,-76.0,-77.0,-79.0,-77.0,-79.0,-75.0,,,,,,,-86.0,-83.0,-82.0,-59.0,,-75.0,,-67.0,,-78.0,,,-68.0,,-68.0,-79.0,,-65.0,-77.0,,,,,,-54.0,-68.0,,
2.32,5.79,1.005,1621505922.7307365,,,,,,,,-65.0,-77.0,-71.0,-70.0,-70.0,-86.0,-86.0,-85.0,-56.0,,,,,-44.0,,,,,,,,-40.0,-32.0,-41.0,-47.0,,-77.0,-86.0,-58.0,,,,,-65.0,-70.0,,,-78.0,,-76.0,-76.0,,-76.0,,,,,-40.0,-70.0,-67.0,,,,,-41.0,-49.0,-33.0,-38.0,-41.0,-62.0,,,,-65.0,-73.0,,-76.0,-77.0,,,,,,-69.0,-62.0,-61.0,-71.0,-53.0,,,,,,,,-76.0,-77.0,-79.0,-77.0,-79.0,-75.0,,,,,,,-86.0,-84.0,-81.0,-59.0,,-75.0,,-67.0,,-77.0,,,-68.0,,-58.0,-78.0,,-66.0,-77.0,,,,,,-55.0,-67.0,,
10.86,7.01,1.005,1621507615.9785366,,,,-64.0,-64.0,-63.0,-81.0,-77.0,-78.0,-77.0,-77.0,-78.0,-80.0,-80.0,-81.0,-76.0,,,,,-49.0,,,,,,,,-33.0,-43.0,,-47.0,,,,-69.0,,,,,,-69.0,,,,,-60.0,-74.0,,,,,,,-33.0,,-77.0,,,-83.0,,-41.0,,-45.0,,,-69.0,,,,,-80.0,,,,,,,,,-52.0,-67.0,-65.0,-73.0,-74.0,,,,,,,,-71.0,-71.0,-76.0,,,,,,,,,,,,,,,,-81.0,-64.0,-82.0,-67.0,,-70.0,,,-69.0,-67.0,-71.0,-65.0,,,,,,,-52.0,,,
10.86,7.01,1.005,1621507620.2719235,,,,-72.0,-72.0,-72.0,-81.0,-77.0,-80.0,-77.0,-77.0,-78.0,-81.0,-81.0,-81.0,-76.0,,,,,-45.0,,,,,,,,-32.0,-49.0,,-47.0,,,,-69.0,,,,,-60.0,-70.0,,,,,-59.0,-75.0,,,,,,,-35.0,-82.0,-74.0,,,-83.0,,-41.0,,-43.0,,-41.0,-69.0,,,,-60.0,-80.0,,,,,,,,,-50.0,-66.0,-64.0,-74.0,-72.0,,,,,,,,-78.0,-78.0,-76.0,,,,,,,,,,,,,-63.0,,,-81.0,-64.0,-80.0,-68.0,,-68.0,-71.0,,-66.0,-67.0,-69.0,-63.0,,,,,,,-52.0,,,
10.86,7.01,1.005,1621507624.4853609,,,,-65.0,-72.0,-72.0,-81.0,-77.0,-80.0,-77.0,-77.0,-78.0,-83.0,-81.0,-81.0,-76.0,,,,,-49.0,,,,,,,,-32.0,-43.0,-49.0,-46.0,,,,-69.0,,,,,-51.0,-70.0,,,-72.0,,-59.0,-75.0,,,,,,,-32.0,-81.0,-74.0,,,-83.0,,-33.0,,-47.0,,-41.0,-69.0,,,,-59.0,-80.0,,,,,,,,,-50.0,-65.0,-59.0,-75.0,-67.0,,,,,,,,-78.0,-79.0,-78.0,,,,,,,,,,,,,-63.0,,,-80.0,-63.0,-81.0,-67.0,,-68.0,-72.0,,-64.0,-67.0,-69.0,-66.0,,,,,,,-52.0,,,
10.86,7.01,1.005,1621507628.891421,,,,-64.0,-72.0,-64.0,-81.0,-77.0,-80.0,-77.0,-77.0,-78.0,-83.0,-81.0,-81.0,,,,,-76.0,-51.0,,,,,,,,-63.0,-44.0,-49.0,-38.0,,,,-69.0,,,,,-59.0,-70.0,,,-72.0,,-62.0,-75.0,,,,,,,-32.0,-80.0,-74.0,,,-83.0,,-33.0,-44.0,-47.0,-53.0,-41.0,-69.0,,,,-57.0,,,,,,,,,,-52.0,-65.0,-62.0,-74.0,-67.0,,,,,,,,-78.0,-77.0,-81.0,,,,,,,,,,-86.0,,,-63.0,,,-80.0,-61.0,-81.0,-67.0,-59.0,-68.0,-72.0,,-74.0,-67.0,-69.0,-68.0,,,,,,,-51.0,-71.0,,
10.86,7.01,1.005,1621507633.187114,,,,-62.0,-68.0,-64.0,-81.0,-77.0,-80.0,-75.0,-77.0,-78.0,-81.0,-80.0,-81.0,,,,,-76.0,-50.0,,,,,,,,-34.0,-43.0,-50.0,-39.0,,,,-69.0,,,,,-59.0,-70.0,,,-72.0,,-62.0,-76.0,,,,,,,-34.0,-75.0,-74.0,,,-83.0,,-33.0,-44.0,-47.0,-54.0,-42.0,-69.0,,,,-57.0,,,,,,,,,,-52.0,-66.0,-58.0,-74.0,-68.0,,,,,,,,-78.0,-77.0,-81.0,,,,,,,,,,-86.0,,-82.0,-61.0,,,-80.0,-61.0,-81.0,-67.0,-61.0,-71.0,-72.0,,-68.0,-67.0,-68.0,-66.0,,,,,,,-52.0,-71.0,,
14.52,2.13,1.005,1621500785.8462193,,,-80.0,,,-66.0,,,,-80.0,-80.0,-79.0,,,,-67.0,-70.0,-70.0,,,-44.0,,,,,,,,-27.0,-58.0,-38.0,-42.0,,,,-66.0,,,-72.0,,,-63.0,,,,,-60.0,-86.0,,,,,,,-65.0,,,,,,,,-32.0,-51.0,-50.0,,,,,,,,,,,,,,,,-50.0,-63.0,,-73.0,-72.0,,,,,,,,,,,,,,,,,,,-80.0,,,,-66.0,,-78.0,,,,,,,,,,-61.0,-63.0,-63.0,-79.0,-86.0,,,,,-58.0,,,
14.52,2.13,1.005,1621500790.125288,,,-80.0,-73.0,-72.0,-80.0,,,,-80.0,-78.0,-79.0,,,,-71.0,-70.0,-70.0,,,-42.0,,,,,,,,-27.0,-51.0,-39.0,-40.0,,,,-66.0,,,-72.0,,,-70.0,,,,,-61.0,-86.0,,,,,,,-40.0,,-74.0,,,,,,-32.0,-51.0,-50.0,,-68.0,,,-71.0,,-74.0,,,,,,,,,-50.0,-63.0,-62.0,-73.0,-73.0,,,,,,,,,,,,,,,,,,,-80.0,,,,-66.0,,-78.0,,,,-61.0,,,-71.0,,-70.0,-61.0,-59.0,-65.0,-79.0,-84.0,,,,,-60.0,,,
14.52,2.13,1.005,1621500794.591685,,,-80.0,-67.0,-68.0,-71.0,,,,-80.0,-78.0,-79.0,,-90.0,,-71.0,-70.0,-70.0,,,-43.0,,,,,,,,-27.0,-50.0,-38.0,-42.0,,,,-66.0,,,-72.0,,,-70.0,,,,,-61.0,-86.0,,,,,,,-38.0,,-75.0,,,,,,-32.0,-51.0,-50.0,,-67.0,,,-71.0,,-75.0,-67.0,,,,,,,,-49.0,-62.0,-69.0,-73.0,-73.0,,,,,,,,,,,,,,,,,,,-80.0,,,,-66.0,,-78.0,-76.0,,-75.0,-61.0,,-60.0,-73.0,,-71.0,-61.0,-59.0,-63.0,-79.0,-84.0,,,,,-59.0,-80.0,,
14.52,2.13,1.005,1621500799.1428928,,,-80.0,-72.0,-71.0,-68.0,,,,-80.0,-78.0,-79.0,,-90.0,,-71.0,-79.0,-70.0,-77.0,,-42.0,,,,,,,,-28.0,-53.0,-38.0,-42.0,,,,-67.0,,,-72.0,,-71.0,-68.0,,,,,-66.0,-85.0,,,,,,,-40.0,,-75.0,,,,,,-32.0,-51.0,-50.0,,-67.0,,,-71.0,,-75.0,-67.0,,,,,,,,-51.0,-63.0,-69.0,-73.0,-73.0,,,,,,,,,,-79.0,,,,,,,,,-80.0,,,,-66.0,,-78.0,-76.0,-64.0,-75.0,-61.0,,-58.0,-74.0,,-71.0,-61.0,-58.0,-66.0,-78.0,-86.0,,,,,-60.0,-80.0,,
14.52,2.13,1.005,1621500803.6830113,-80.0,-79.0,-80.0,-68.0,-72.0,-68.0,,,,-76.0,-78.0,-79.0,-88.0,-88.0,-89.0,-71.0,-72.0,-70.0,-77.0,-77.0,-54.0,,,,,,,,-26.0,-51.0,-39.0,-42.0,,,,-66.0,,,-72.0,,-71.0,-73.0,,,,,-63.0,-86.0,,,,,,,-40.0,-78.0,-74.0,,,,,-27.0,-32.0,-51.0,-50.0,-43.0,-67.0,,,-71.0,-71.0,-75.0,-67.0,,,,,,,,-50.0,-63.0,-69.0,-72.0,-73.0,,,,,,,,,-81.0,-79.0,,,,,,,,,-80.0,,,,-67.0,,-80.0,-74.0,-64.0,-75.0,-61.0,,-58.0,-74.0,,-71.0,-61.0,-61.0,-65.0,-80.0,-86.0,,,,,-59.0,-80.0,,
5.98,0.91,1.005,1621499747.6491039,,,,,-79.0,-78.0,-74.0,-74.0,-72.0,-79.0,,-74.0,-84.0,-83.0,-84.0,,,,,,-41.0,,,,,,,,-34.0,-32.0,-34.0,-49.0,,,,-61.0,,,,,,,,,,,-70.0,-80.0,,,,,,,-28.0,,-73.0,,,,,-34.0,-44.0,-32.0,-43.0,-38.0,-59.0,,,,,-74.0,,,,,,,,,-55.0,-64.0,-73.0,-72.0,,,,,,,,,,,,,,,,,,,,,-88.0,-83.0,,,,-81.0,-84.0,,-83.0,-80.0,,-67.0,-66.0,,-55.0,-79.0,-65.0,-55.0,,,,,,,-61.0,-70.0,,
5.98,0.91,1.005,1621499752.2228136,,,,-74.0,-79.0,-78.0,-73.0,-72.0,-73.0,-79.0,,-74.0,-84.0,-83.0,-84.0,,,,,,-44.0,,,,,,,,-34.0,-32.0,-32.0,-48.0,,,,-60.0,,,,,,,,,,,-62.0,-79.0,,,,,,,-28.0,-64.0,-73.0,,,,,-34.0,-44.0,-34.0,-43.0,-38.0,-59.0,,,,-66.0,-74.0,,,,,,,,,-54.0,-65.0,-73.0,-73.0,,,,,,,,,,,,,,,,,,,,,-88.0,-83.0,,,,-79.0,-82.0,-74.0,-82.0,-80.0,,-67.0,-66.0,,-61.0,-79.0,-67.0,-58.0,,,,,,,-62.0,-70.0,,
5.98,0.91,1.005,1621499756.7627227,,,,-74.0,-79.0,-77.0,-72.0,-74.0,-73.0,-79.0,,-79.0,-84.0,-83.0,-84.0,-66.0,,,,,-43.0,,,,,,,,-34.0,-31.0,-32.0,-48.0,,,,-61.0,,,,,,,,,,,-66.0,-79.0,,,,,,,-34.0,-64.0,-72.0,,,,,-36.0,-42.0,-31.0,-42.0,-38.0,-60.0,,,,-66.0,-74.0,,,,,,,,,-55.0,-65.0,-72.0,-72.0,,,,,,,,,-77.0,-82.0,-66.0,,,,,,,,,,-88.0,-83.0,,,-71.0,-80.0,-84.0,-74.0,-83.0,-80.0,,-67.0,-66.0,,-60.0,-79.0,-67.0,-57.0,,,,,,,-62.0,-70.0,,
5.98,0.91,1.005,1621499761.3536422,,,,-77.0,-74.0,-80.0,-75.0,-76.0,-74.0,-79.0,,-79.0,-83.0,-84.0,-84.0,-74.0,,,,-81.0,-41.0,,,,,,,,-34.0,-33.0,-33.0,-48.0,,,,-60.0,,,,,,,,,,,-61.0,-79.0,,,,,,,-60.0,-62.0,-73.0,,,,,-37.0,-42.0,-31.0,-42.0,-38.0,-65.0,,,,-66.0,-74.0,,,,,,,,,-54.0,-64.0,-69.0,-72.0,,,,,,,,,-77.0,-82.0,-66.0,,,,,,,,,,-88.0,-83.0,,,-71.0,-79.0,-84.0,-74.0,-84.0,-80.0,,-67.0,-69.0,,-60.0,-79.0,-70.0,-57.0,,,,,,,-60.0,-70.0,,
5.98,0.91,1.005,1621499765.8799632,,-79.0,-80.0,-78.0,-74.0,-81.0,-68.0,-68.0,-72.0,-75.0,,-72.0,-83.0,-84.0,-84.0,-66.0,,,,-81.0,-45.0,,,,,,,,-34.0,-29.0,-32.0,-49.0,,,,-61.0,,,,,,-75.0,-78.0,,,,-68.0,-80.0,,,,,,,-29.0,-62.0,-73.0,,,,,-37.0,-42.0,-33.0,-43.0,-38.0,-65.0,,,,-66.0,-74.0,,,,,,,,,-54.0,-64.0,-75.0,-72.0,-67.0,,,,,,,,-77.0,-75.0,-66.0,,,,,,,,,,-88.0,-83.0,,-70.0,-71.0,-80.0,-84.0,-74.0,-82.0,-80.0,,,-69.0,,-56.0,-79.0,-70.0,-61.0,,,,,,,-60.0,-70.0,,
3.54,3.35,1.005,1621502854.5581894,,,,,,,,,-69.0,-65.0,,,-83.0,-82.0,,,,,,,-55.0,,,,,,,,-34.0,-26.0,-36.0,-52.0,,,,,,,,,,,,,,,-57.0,-79.0,,,,,,,-33.0,,-77.0,,,,,-37.0,-46.0,-24.0,-32.0,-43.0,,,,,,,,,,,,,,,-46.0,-69.0,,-72.0,,,,,,,,,,,,,,,,,,,,,,-87.0,-76.0,,,,,,-80.0,-80.0,-73.0,,,,-67.0,-80.0,-71.0,,-75.0,,,,,,,-69.0,,
3.54,3.35,1.005,1621502858.9683404,-79.0,,,,,,-70.0,-78.0,-78.0,-67.0,-67.0,,-86.0,-85.0,-86.0,-67.0,,,,,-55.0,,,,,,,,-33.0,-68.0,-36.0,-52.0,,,,-59.0,,,,,,,,,-81.0,,-57.0,-79.0,,,,,,,-35.0,-71.0,-77.0,,,,,-37.0,-46.0,-28.0,-32.0,-43.0,,,,,,-75.0,,,,,,,,,-45.0,-69.0,,-71.0,-62.0,,,,,,,,-78.0,-77.0,-77.0,,,,,,,,,,-82.0,-87.0,-76.0,,,-75.0,-79.0,-78.0,-79.0,-81.0,-73.0,,,,-60.0,-81.0,-71.0,-62.0,-75.0,,,,,,-53.0,-69.0,,
3.54,3.35,1.005,1621502863.5402749,-79.0,,,,,,-70.0,-78.0,-78.0,-66.0,-67.0,-64.0,-82.0,-81.0,-81.0,-67.0,,,,,-53.0,,,,,,,,-38.0,-25.0,-34.0,-51.0,,,-88.0,-56.0,,,,,,,-75.0,,-81.0,,-55.0,-80.0,,,,,,,-34.0,-62.0,-77.0,,,,,-39.0,-45.0,-25.0,-31.0,-44.0,,,,,,-75.0,,,,,,,,,-43.0,-68.0,-60.0,-72.0,-68.0,,,,,,,,-74.0,-77.0,-77.0,,,-83.0,,,,,,,-82.0,-85.0,-76.0,,-63.0,-78.0,-80.0,-78.0,-80.0,-79.0,-73.0,,-71.0,,-63.0,-79.0,-71.0,-62.0,-76.0,,,,,,-53.0,-69.0,,
3.54,3.35,1.005,1621502868.0963163,-79.0,,,,,,-70.0,-78.0,-78.0,-66.0,-73.0,-64.0,-87.0,-86.0,-86.0,-66.0,,,,,-54.0,,,,,,,,-36.0,-26.0,-38.0,-55.0,,,-88.0,-59.0,,,,,,,-75.0,,-81.0,,-57.0,-78.0,,-68.0,,,,,-33.0,-73.0,-73.0,,,,,-36.0,-45.0,-67.0,-32.0,-43.0,,,,,,-75.0,,,,,,,,,-43.0,-66.0,-60.0,-71.0,-68.0,,,,,,,,-74.0,-72.0,-72.0,,,-83.0,,,,,,,-82.0,-85.0,-76.0,,-63.0,-76.0,-80.0,-78.0,-81.0,-79.0,-73.0,,-71.0,,-62.0,-80.0,-71.0,-62.0,-75.0,,,,,,-50.0,-70.0,,
3.54,3.35,1.005,1621502872.6114774,-79.0,,,,,,-70.0,-68.0,-78.0,-66.0,-72.0,-64.0,-87.0,-82.0,-82.0,-67.0,,,,,-57.0,,,,,,,,-38.0,-25.0,-34.0,-52.0,,,-88.0,-59.0,,,,,,,-75.0,,-81.0,,-58.0,-78.0,,-71.0,,,,,-33.0,-73.0,-76.0,,,,,-39.0,-45.0,-67.0,-32.0,-43.0,-59.0,,,,,-74.0,,,,,,,,,-42.0,-67.0,-60.0,-71.0,-60.0,,,,,,,,-74.0,-75.0,-72.0,,,-83.0,,,,,,,-81.0,-85.0,-76.0,,-63.0,-76.0,-80.0,-78.0,-80.0,-79.0,-73.0,,-63.0,,-66.0,-79.0,-71.0,-62.0,-75.0,,,,,,-51.0,-70.0,,
8.42,5.79,1.005,1621506530.8276446,-74.0,,-72.0,-74.0,-67.0,-75.0,-75.0,-75.0,-72.0,,,,-75.0,-75.0,-75.0,-59.0,-74.0,,-76.0,,-45.0,,,,,,,,-35.0,-43.0,-31.0,-45.0,,,,-69.0,,,,,,,,,,,-55.0,-72.0,,,,,,,-32.0,,-79.0,,,,,-35.0,,-44.0,,-42.0,,,,-73.0,,-75.0,,,,,,,,,-48.0,-68.0,-75.0,-73.0,,,,,,,,,,-75.0,,,,,,,,,,,,,,,,,-76.0,-67.0,-78.0,-73.0,,,-64.0,,-71.0,-73.0,-66.0,-67.0,,-87.0,,,,,-57.0,-67.0,,
8.42,5.79,1.005,1621506535.0187078,-75.0,-74.0,-73.0,-74.0,-67.0,-75.0,-75.0,-75.0,-72.0,-74.0,,,-79.0,-78.0,-78.0,-60.0,-74.0,,-75.0,,-49.0,,,,,,,,-34.0,-42.0,-32.0,-45.0,,,,-65.0,,-79.0,,,,,,,,,-55.0,-73.0,,,,,,,-30.0,-77.0,-78.0,,,,,-35.0,,-42.0,,-42.0,,,,-73.0,,-76.0,,,,,,,,,-49.0,-67.0,-68.0,-74.0,-66.0,,,,,,,,,-74.0,-75.0,,,,,,,,,,,,,-50.0,,,-77.0,-65.0,-76.0,-71.0,,-64.0,-71.0,,-74.0,-72.0,-65.0,-67.0,,-87.0,,,,,-49.0,-67.0,,
8.42,5.79,1.005,1621506539.3085313,-75.0,-74.0,-73.0,-74.0,-74.0,-72.0,-75.0,-75.0,-76.0,-74.0,,-75.0,-79.0,-78.0,-78.0,-60.0,-73.0,,-75.0,,-44.0,,,,,,,,-35.0,-45.0,-32.0,-47.0,,,,-65.0,,-79.0,,,,,,,-81.0,,-57.0,-74.0,,,,,,,-31.0,-77.0,-78.0,,,,,-35.0,,-44.0,,-42.0,,,,-73.0,,-77.0,,,,,,,,,-49.0,-68.0,-68.0,-74.0,-66.0,,,,,,,,-76.0,-76.0,-77.0,,,,,,,,,,,,,-50.0,,,-77.0,-65.0,-77.0,-72.0,,-64.0,-59.0,,-74.0,-72.0,-63.0,-62.0,,-87.0,,,,,-55.0,-68.0,,
8.42,5.79,1.005,1621506543.6024694,-72.0,-76.0,-76.0,-74.0,-74.0,-72.0,-75.0,-75.0,-76.0,-74.0,,-75.0,-79.0,-78.0,-78.0,-60.0,-73.0,,-75.0,,-43.0,,,,,,,,-35.0,-42.0,-32.0,-45.0,,,,-65.0,,-79.0,,,-70.0,,,,-81.0,,-54.0,-73.0,,-71.0,,,,,-30.0,-77.0,-77.0,,,,,-35.0,,-43.0,,-42.0,,,,-73.0,,-77.0,,,,,,,,,-46.0,-67.0,-68.0,-74.0,-68.0,,,,,,,,-76.0,-78.0,-83.0,,,,,,,,,,,,,-49.0,,-79.0,-77.0,-69.0,-77.0,-72.0,-70.0,-63.0,-65.0,,-78.0,-72.0,-63.0,-62.0,,-87.0,,,,,-55.0,-67.0,,
8.42,5.79,1.005,1621506547.824197,-72.0,-76.0,-76.0,-68.0,-74.0,-72.0,,,-76.0,-74.0,-76.0,-73.0,-79.0,-79.0,-78.0,-60.0,-73.0,,-75.0,,-64.0,,,,,,,,-34.0,-43.0,-32.0,-46.0,,,,-66.0,,-79.0,,,-70.0,,,,-81.0,,-68.0,-72.0,,-71.0,,,,,-30.0,-77.0,-78.0,,,,,-35.0,,-43.0,,-40.0,,,,,,-77.0,,,,,,,,,-49.0,-68.0,-68.0,-73.0,-68.0,,,,,-75.0,,,-76.0,-78.0,-83.0,,,,,,,,,,,,,-50.0,,-79.0,-77.0,-69.0,-77.0,-72.0,-70.0,-63.0,-64.0,,-78.0,-71.0,-61.0,-62.0,,-87.0,,,,,-59.0,-67.0,,
9.64,3.35,1.005,1621503552.0907948,,,,,-72.0,-79.0,-76.0,,,-73.0,,,,,,,,,,,-39.0,,,,,,,,-38.0,-42.0,-37.0,-41.0,,,,,,,,,-63.0,-74.0,,,-70.0,-81.0,-66.0,-77.0,,,,,,,-29.0,,-77.0,,,,,-36.0,,,,,,,,,,-74.0,,-80.0,,,,,,,-50.0,-66.0,,,-65.0,,,,,,,,,,,,,,,,,,,,-85.0,,,,,-76.0,-76.0,-71.0,-76.0,-69.0,,-61.0,,,-63.0,-69.0,,-66.0,-77.0,,,,,,-54.0,-73.0,,
